"id","sample_id","sample_name","sample_actual","quantity","quantity_actual","user_name","test_id","project"
"11577","33783","Amoxicillin","Amoxicillin","100","100","Analyst 33","T33-HA6Q","MSH Tanzania"
"11578","34968","Benzyl Penicillin","Vitamin C","100","100","Analyst 33","T33-EUXC","MSH Tanzania"
"11579","33774","Benzyl Penicillin","Vitamin C","100","100","Analyst 33","T33-GVZR","MSH Tanzania"
"11580","33797","Paracetamol","Vitamin C","100","100","Analyst 33","T33-0RJF","MSH Tanzania"
"11581","33782","Amoxicillin","Amoxicillin","100","100","Analyst 33","T33-GCB8","MSH Tanzania"
"11582","34194","Paracetamol","Paracetamol","100","100","Analyst 33","T33T-R8AE","MSH Tanzania"
"11583","34191","Amoxicillin","Amoxicillin","100","100","Analyst 33","T33T-EE4G","MSH Tanzania"
"11584","34196","Benzyl Penicillin","Benzyl Penicillin","100","100","Analyst 33","T33T-507A","MSH Tanzania"
"11585","32458","Penicillin Procaine","Vitamin C","100","100","Analyst 33","T33T-QKBN","MSH Tanzania"
"11586","34193","Paracetamol","Paracetamol","100","100","Analyst 33","T33T-YO0L","MSH Tanzania"
"11587","34195","Quinine","Quinine","100","100","Analyst 33","T33T-EVBO","MSH Tanzania"
"11588","30367","Quinine","Starch","100","100","Analyst 33","T33T-84AW","MSH Tanzania"
"11589","30366","Benzyl Penicillin","Lactose","100","100","Analyst 33","T33T-JC3G","MSH Tanzania"
"11590","34190","Amoxicillin","Cellulose","100","100","Analyst 33","T33T-8SVB","MSH Tanzania"
"11591","34192","Penicillin Procaine","Penicillin Procaine","100","100","Analyst 33","T33T-HZTR","MSH Tanzania"
"11592","35002","Paracetamol","Paracetamol","100","100","Analyst 32","T32-X62S","MSH Tanzania"
"11593","32276","Amoxicillin","Vitamin C","100","100","Analyst 32","T32-C7T2","MSH Tanzania"
"11594","32587","Quinine ","Quinine ","100","100","Analyst 32","T32-JRHC","MSH Tanzania"
"11595","35189","Paracetamol","Paracetamol","100","100","Analyst 32","T32-HUQO","MSH Tanzania"
"11596","35190","Penicillin Procaine","Penicillin Procaine","100","100","Analyst 32","T32-KHS8","MSH Tanzania"
"11597","36297","Paracetamol","Cellulose","100","100","Analyst 32","T32-AOQ5","MSH Tanzania"
"11598","35023","Benzyl Penicillin","Benzyl Penicillin","100","100","Analyst 32","T32-GRFL","MSH Tanzania"
"11599","32774","Quinine ","Quinine ","100","100","Analyst 32","T32-UEDO","MSH Tanzania"
"11600","35009","Penicillin Procaine","Penicillin Procaine","100","100","Analyst 32","T32-7XTN","MSH Tanzania"
"11601","29884","Penicillin Procaine","Vitamin C","100","100","Analyst 32","T32-BAP9","MSH Tanzania"
"11602","35004","Benzyl Penicillin","Benzyl Penicillin","100","100","Analyst 32","T32-BO5N","MSH Tanzania"
"11603","35015","Quinine ","Quinine ","100","100","Analyst 32","T32-HFRK","MSH Tanzania"
"11604","35128","Benzyl Penicillin","Benzyl Penicillin","100","100","Analyst 32","T32-4JZ5","MSH Tanzania"
"11605","35129","Benzyl Penicillin","Benzyl Penicillin","100","100","Analyst 32","T32-W0HL","MSH Tanzania"
"11606","36298","Paracetamol","Cellulose","100","100","Analyst 32","T32-CLQP","MSH Tanzania"
"11607","32275","Benzyl Penicillin","Vitamin C","100","100","Analyst 32","T32-KQKA","MSH Tanzania"
"11608","29882","Paracetamol","Vitamin C","100","100","Analyst 32","T32-0DFT","MSH Tanzania"
"11609","29881","Paracetamol","Vitamin C","100","100","Analyst 32","T32-WHPE","MSH Tanzania"
"11610","30032","Amoxicillin","Lactose","100","100","Analyst 32","T32-8R0N","MSH Tanzania"
"11611","29880","Benzyl Penicillin","Vitamin C","100","100","Analyst 32","T32-H18V","MSH Tanzania"
"11612","35031","Benzyl Penicillin","Benzyl Penicillin","100","100","Analyst 32","T32-CP65","MSH Tanzania"
"11613","29883","Quinine ","Vitamin C","100","100","Analyst 32","T32-0O3W","MSH Tanzania"
"11614","35017","Benzyl Penicillin","Benzyl Penicillin","100","100","Analyst 32","T32-QNTX","MSH Tanzania"
"11615","35013","Paracetamol","Paracetamol","100","100","Analyst 32","T32-H2R6","MSH Tanzania"
"11616","35000","Paracetamol","Paracetamol","100","100","Analyst 32","T32-0VPO","MSH Tanzania"
"11617","32775","Quinine ","Quinine ","100","100","Analyst 32","T32-OJVH","MSH Tanzania"
"11618","32773","Quinine ","Quinine ","100","100","Analyst 32","T32-95X8","MSH Tanzania"
"11619","35019","Benzyl Penicillin","Benzyl Penicillin","100","100","Analyst 32","T32-5DN6","MSH Tanzania"
"11620","35001","Quinine ","Quinine ","100","100","Analyst 32","T32-S3R7","MSH Tanzania"
"11621","35191","Penicillin Procaine","Penicillin Procaine","100","100","Analyst 32","T32-8BZO","MSH Tanzania"
"11622","32588","Benzyl Penicillin","Benzyl Penicillin","100","100","Analyst 32","T32-XQGH","MSH Tanzania"
"11623","35014","Penicillin Procaine","Starch","100","100","Analyst 32","T32-2E5U","MSH Tanzania"
"11624","32590","Amoxicillin","Amoxicillin","100","100","Analyst 32","T32-XADZ","MSH Tanzania"
"11625","29885","Benzyl Penicillin","Cellulose","100","100","Analyst 32","T32-LH2B","MSH Tanzania"
"11626","32277","Benzyl Penicillin","Vitamin C","100","100","Analyst 32","T32-IWHA","MSH Tanzania"
"11627","32274","Quinine ","Cellulose","100","100","Analyst 32","T32-83T9","MSH Tanzania"
"11628","35018","Benzyl Penicillin","Benzyl Penicillin","100","100","Analyst 32","T32-E7VN","MSH Tanzania"
"11629","35187","Benzyl Penicillin","Lactose","100","100","Analyst 32","T32-SM0O","MSH Tanzania"
"11630","30033","Amoxicillin","Vitamin C","100","100","Analyst 32","T32-GFY3","MSH Tanzania"
"11631","35188","Penicillin Procaine","Starch","100","100","Analyst 32","T32-KZRX","MSH Tanzania"
"11632","35011","Penicillin Procaine","Penicillin Procaine","100","100","Analyst 32","T32-JTNO","MSH Tanzania"
"11633","30035","Penicillin Procaine","Vitamin C","100","100","Analyst 32","T32-FZDD","MSH Tanzania"
"11634","32272","Benzyl Penicillin","Cellulose","100","100","Analyst 32","T32-A82I","MSH Tanzania"
"11635","35012","Paracetamol","Paracetamol","100","100","Analyst 32","T32-5ZCD","MSH Tanzania"
"11636","32273","Quinine ","Vitamin C","100","100","Analyst 32","T32-SZ8H","MSH Tanzania"
"11637","32589","Quinine ","Quinine ","100","100","Analyst 32","T32-Y1RF","MSH Tanzania"
"11638","36296","Paracetamol","Vitamin C","100","100","Analyst 32","T32-KMZE","MSH Tanzania"
"11639","30034","Penicillin Procaine","Vitamin C","100","100","Analyst 32","T32-Z63R","MSH Tanzania"
"11640","35008","Penicillin Procaine","Starch","100","100","Analyst 32","T32-NX5B","MSH Tanzania"
"11641","30036","Penicillin Procaine","Vitamin C","100","100","Analyst 32","T32-UOQ8","MSH Tanzania"
"11642","35022","Amoxicillin","Amoxicillin","100","100","Analyst 32","T32-9J6Y","MSH Tanzania"
"11643","35186","Benzyl Penicillin","Starch","100","100","Analyst 32","T32-K7UF","MSH Tanzania"
"11644","36230","Amoxicillin","Amoxicillin","100","100","Analyst 32","T32-IOT4","MSH Tanzania"
"11645","34296","Amoxicillin","Amoxicillin","100","100","Analyst 32","T32-C5RD","MSH Tanzania"
"11646","34299","Benzyl Penicillin","Penicillin Procaine","100","100","Analyst 32","T32-CZYG","MSH Tanzania"
"11647","36224","Amoxicillin","Lactose","100","100","Analyst 32","T32-TUK2","MSH Tanzania"
"11648","34300","Quinine ","Quinine ","100","100","Analyst 32","T32-3P3Q","MSH Tanzania"
"11649","36211","Amoxicillin","Cellulose","100","100","Analyst 32","T32-ZAQZ","MSH Tanzania"
"11650","36308","Amoxicillin","Amoxicillin","100","100","Analyst 32","T32-4EEZ","MSH Tanzania"
"11651","34297","Amoxicillin","Amoxicillin","100","100","Analyst 32","T32-PYAQ","MSH Tanzania"
"11652","36310","Quinine ","Quinine ","100","100","Analyst 32","T32-WR82","MSH Tanzania"
"11653","34298","Amoxicillin","Amoxicillin","100","100","Analyst 32","T32-QPVY","MSH Tanzania"
"11654","34290","Paracetamol","Paracetamol","100","100","Analyst 32","T32-0KUI","MSH Tanzania"
"11655","35113","Amoxicillin","Amoxicillin","100","100","Analyst 32","T32-JLF3","MSH Tanzania"
"11656","36231","Amoxicillin","Starch","100","100","Analyst 32","T32-MFTZ","MSH Tanzania"
"11657","35114","Amoxicillin","Amoxicillin","100","100","Analyst 32","T32-RFVO","MSH Tanzania"
"11658","36229","Amoxicillin","Amoxicillin","100","100","Analyst 32","T32-BIJW","MSH Tanzania"
"11659","35112","Amoxicillin","Starch","100","100","Analyst 32","T32-9PWF","MSH Tanzania"
"11660","34302","Quinine ","Starch","100","100","Analyst 32","T32-S09X","MSH Tanzania"
"11661","36212","Paracetamol","Paracetamol Starch","100","100","Analyst 32","T32-TETZ","MSH Tanzania"
"11662","36228","Amoxicillin","Starch","100","100","Analyst 32","T32-9MZZ","MSH Tanzania"
"11663","36213","Amoxicillin","Vitamin C","100","100","Analyst 32","T32-7T4V","MSH Tanzania"
"11664","34295","Paracetamol","Starch","100","100","Analyst 32","T32-7RUS","MSH Tanzania"
"11665","35133","Amoxicillin","Vitamin C","100","100","Analyst 32","T32-W444","MSH Tanzania"
"11666","34294","Paracetamol","Paracetamol","100","100","Analyst 32","T32-O91W","MSH Tanzania"
"11667","34289","Paracetamol","Starch","100","100","Analyst 32","T32-A7IZ","MSH Tanzania"
"11668","34293","Paracetamol","Paracetamol","100","100","Analyst 32","T32-XPEW","MSH Tanzania"
"11669","36215","Paracetamol","Paracetamol","100","100","Analyst 32","T32-B6VJ","MSH Tanzania"
"11670","36208","Paracetamol","Paracetamol","100","100","Analyst 32","T32-K0UR","MSH Tanzania"
"11671","36214","Paracetamol","Paracetamol","100","100","Analyst 32","T32-K1DG","MSH Tanzania"
"11672","34291","Paracetamol","Starch","100","100","Analyst 32","T32-1H6P","MSH Tanzania"
"11673","36209","Paracetamol","Paracetamol","100","100","Analyst 32","T32-0YR4","MSH Tanzania"
"11674","34301","Quinine ","Starch","100","100","Analyst 32","T32-XQ4O","MSH Tanzania"
"11675","36304","Quinine ","Quinine ","100","100","Analyst 32","T32-OVWO","MSH Tanzania"
"11676","34303","Quinine ","Vitamin C","100","100","Analyst 32","T32-12X3","MSH Tanzania"
"11677","36309","Paracetamol","Paracetamol","100","100","Analyst 32","T32-GOOM","MSH Tanzania"
"11678","34264","Amoxicillin","Vitamin C","100","100","Analyst 32","T32-3O00","MSH Tanzania"
"11679","36307","Paracetamol","Vitamin C","100","100","Analyst 32","T32-VEBH","MSH Tanzania"
"11681","31673","Quinine ","Vitamin C","100","100","Analyst 32","T32-UIAO","MSH Tanzania"
"11682","36225","Amoxicillin","Amoxicillin","100","100","Analyst 32","T32-SW4L","MSH Tanzania"
"11683","36299","Amoxicillin","Amoxicillin","100","100","Analyst 32","T32-H0TM","MSH Tanzania"
"11684","36306","Paracetamol","Vitamin C","100","100","Analyst 32","T32-8T3E","MSH Tanzania"
"11685","31672","Quinine ","Vitamin C","100","100","Analyst 32","T32-E2JD","MSH Tanzania"
"11686","34266","Benzyl Penicillin","Benzyl Penicillin","100","100","Analyst 32","T32-M2P6","MSH Tanzania"
"11687","34750","Amoxicillin","Amoxicillin","100","100","Analyst 32","T32-Q92I","MSH Tanzania"
"11688","35115","Amoxicillin","Starch","100","100","Analyst 32","T32-OT77","MSH Tanzania"
"11689","36311","Quinine ","Quinine ","100","100","Analyst 32","T32-SATH","MSH Tanzania"
"11690","36305","Quinine ","Paracetamol Starch","100","100","Analyst 32","T32-8XKS","MSH Tanzania"
"11691","34288","Benzyl Penicillin","Vitamin C","100","100","Analyst 32","T32-GYEN","MSH Tanzania"
"11692","34748","Benzyl Penicillin","Paracetamol Starch","100","100","Analyst 32","T32-5AP4","MSH Tanzania"
"11693","34932","Penicillin Procaine","Benzyl Penicillin","100","100","Analyst 32","T32-X6DQ","MSH Tanzania"
"11694","34814","Penicillin Procaine","Vitamin C","100","100","Analyst 32","T32-762R","MSH Tanzania"
"11695","34265","Amoxicillin","Vitamin C","100","100","Analyst 32","T32-T2C1","MSH Tanzania"
"11696","32910","Paracetamol","Paracetamol Starch","100","100","Analyst 32","T32-XQ2W","MSH Tanzania"
"11697","30024","Benzyl Penicillin","Starch","100","100","Analyst 32","T32-9UE6","MSH Tanzania"
"11698","34267","Quinine ","Vitamin C","100","100","Analyst 32","T32-3T8R","MSH Tanzania"
"11699","35130","Amoxicillin","Vitamin C","100","100","Analyst 32","T32-H17C","MSH Tanzania"
"11700","32438","Penicillin Procaine","Penicillin Procaine","100","100","Analyst 32","T32-2LDR","MSH Tanzania"
"11701","32434","Penicillin Procaine","Penicillin Procaine","100","100","Analyst 32","T32-5PKV","MSH Tanzania"
"11702","32433","Paracetamol","Paracetamol Starch","100","100","Analyst 32","T32-4219","MSH Tanzania"
"11703","32435","Penicillin Procaine","Penicillin Procaine","100","100","Analyst 32","T32-7202","MSH Tanzania"
"11704","30028","Benzyl Penicillin","Starch","100","100","Analyst 32","T32-K79Y","MSH Tanzania"
"11705","34809","Penicillin Procaine","Vitamin C","100","100","Analyst 32","T32-7Z7W","MSH Tanzania"
"11706","34744","Amoxicillin","Amoxicillin","100","100","Analyst 32","T32-5RMF","MSH Tanzania"
"11707","34931","Quinine ","Cellulose","100","100","Analyst 32","T32-XFTI","MSH Tanzania"
"11708","34813","Penicillin Procaine","Vitamin C","100","100","Analyst 32","T32-DFA2","MSH Tanzania"
"11709","30017","Benzyl Penicillin","Benzyl Penicillin","100","100","Analyst 32","T32-LOVH","MSH Tanzania"
"11710","32945","Quinine ","Starch","100","100","Analyst 32","T32-9V1B","MSH Tanzania"
"11711","34745","Amoxicillin","Amoxicillin","100","100","Analyst 32","T32-0C95","MSH Tanzania"
"11712","34808","Benzyl Penicillin","Vitamin C","100","100","Analyst 32","T32-69FX","MSH Tanzania"
"11713","32946","Quinine ","Lactose","100","100","Analyst 32","T32-8S79","MSH Tanzania"
"11714","30029","Benzyl Penicillin","Benzyl Penicillin","100","100","Analyst 32","T32-2GAH","MSH Tanzania"
"11715","30027","Benzyl Penicillin","Benzyl Penicillin","100","100","Analyst 32","T32-X7JZ","MSH Tanzania"
"11716","34805","Penicillin Procaine","Lactose","100","100","Analyst 32","T32-ZVPD","MSH Tanzania"
"11717","34811","Benzyl Penicillin","Vitamin C","100","100","Analyst 32","T32-GBY3","MSH Tanzania"
"11718","34810","Benzyl Penicillin","Cellulose","100","100","Analyst 32","T32-XYDO","MSH Tanzania"
"11719","34930","Quinine ","Vitamin C","100","100","Analyst 32","T32-8PNU","MSH Tanzania"
"11720","34747","Penicillin Procaine","Lactose","100","100","Analyst 32","T32-CFBS","MSH Tanzania"
"11721","32908","Paracetamol","Paracetamol","100","100","Analyst 32","T32-JEXR","MSH Tanzania"
"11722","34751","Amoxicillin","Paracetamol Starch","100","100","Analyst 32","T32-PP2W","MSH Tanzania"
"11723","32439","Penicillin Procaine","Penicillin Procaine","100","100","Analyst 32","T32-F3KG","MSH Tanzania"
"11724","32911","Paracetamol","Paracetamol","100","100","Analyst 32","T32-6RYH","MSH Tanzania"
"11725","30018","Quinine ","Quinine ","100","100","Analyst 32","T32-Q7CI","MSH Tanzania"
"11726","34929","Penicillin Procaine","Penicillin Procaine","100","100","Analyst 32","T32-246C","MSH Tanzania"
"11727","34815","Penicillin Procaine","Vitamin C","100","100","Analyst 32","T32-1KEW","MSH Tanzania"
"11728","34928","Penicillin Procaine","Penicillin Procaine","100","100","Analyst 32","T32-ZMWF","MSH Tanzania"
"11729","34812","Quinine ","Cellulose","100","100","Analyst 32","T32-L33E","MSH Tanzania"
"11730","34800","Penicillin Procaine","Penicillin Procaine","100","100","Analyst 32","T32-34SS","MSH Tanzania"
"11731","32947","Quinine ","Quinine ","100","100","Analyst 32","T32-EQ9E","MSH Tanzania"
"11732","32581","Paracetamol","Starch","100","100","Analyst 32","T32-ABVY","MSH Tanzania"
"11733","32437","Penicillin Procaine","Starch","100","100","Analyst 32","T32-P2A0","MSH Tanzania"
"11734","34804","Penicillin Procaine","Penicillin Procaine","100","100","Analyst 32","T32-BDPH","MSH Tanzania"
"11735","30019","Quinine ","Quinine ","100","100","Analyst 32","T32-U411","MSH Tanzania"
"11736","32432","Paracetamol","Paracetamol","100","100","Analyst 32","T32-UD6D","MSH Tanzania"
"11737","34746","Penicillin Procaine","Penicillin Procaine","100","100","Analyst 32","T32-KREI","MSH Tanzania"
"11738","30025","Benzyl Penicillin","Benzyl Penicillin","100","100","Analyst 32","T32-2JGC","MSH Tanzania"
"11739","32944","Quinine ","Quinine ","100","100","Analyst 32","T32-BKZO","MSH Tanzania"
"11740","34933","Penicillin Procaine","Penicillin Procaine","100","100","Analyst 32","T32-ENMC","MSH Tanzania"
"11741","32436","Penicillin Procaine","Penicillin Procaine","100","100","Analyst 32","T32-SXQO","MSH Tanzania"
"11742","30026","Benzyl Penicillin","Benzyl Penicillin","100","100","Analyst 32","T32-8RBZ","MSH Tanzania"
"11743","34158","Penicillin Procaine","Lactose","100","100","Analyst 32","T32T-H25S","MSH Tanzania"
"11744","36250","Quinine ","Quinine ","100","100","Analyst 35","T35-UVFW","MSH Tanzania"
"11745","36256","Benzyl Penicillin","Benzyl Penicillin","100","100","Analyst 35","T35-1DC6","MSH Tanzania"
"11746","36254","Amoxicillin","Amoxicillin","100","100","Analyst 35","T35-1A76","MSH Tanzania"
"11747","32828","Benzyl Penicillin","Vitamin C","100","100","Analyst 35","T35-VU7Y","MSH Tanzania"
"11748","36255","Quinine ","Lactose","100","100","Analyst 35","T35-D77E","MSH Tanzania"
"11749","32829","Benzyl Penicillin","Benzyl Penicillin","100","100","Analyst 35","T35-9JGR","MSH Tanzania"
"11750","32734","Quinine ","Quinine ","100","100","Analyst 35","T35-LLAO","MSH Tanzania"
"11751","32735","Penicillin Procaine","Starch","100","100","Analyst 35","T35-Q505","MSH Tanzania"
"11752","36246","Benzyl Penicillin","Benzyl Penicillin","100","100","Analyst 35","T35-HK3E","MSH Tanzania"
"11753","32758","Penicillin Procaine","Vitamin C","100","100","Analyst 35","T35-OK1X","MSH Tanzania"
"11754","32731","Benzyl Penicillin","Benzyl Penicillin","100","100","Analyst 35","T35-RRPZ","MSH Tanzania"
"11755","36257","Quinine ","Starch","100","100","Analyst 35","T35-X68I","MSH Tanzania"
"11756","32732","Quinine ","Quinine ","100","100","Analyst 35","T35-NPI9","MSH Tanzania"
"11757","32754","Quinine ","Cellulose","100","100","Analyst 35","T35-EBGS","MSH Tanzania"
"11758","32825","Paracetamol","Lactose","100","100","Analyst 35","T35-10BO","MSH Tanzania"
"11759","36261","Paracetamol","Paracetamol","100","100","Analyst 35","T35-E8TV","MSH Tanzania"
"11760","36259","Amoxicillin","Lactose","100","100","Analyst 35","T35-Q8Z9","MSH Tanzania"
"11761","36243","Penicillin Procaine","Penicillin Procaine","100","100","Analyst 35","T35-Y2NN","MSH Tanzania"
"11762","32824","Penicillin Procaine","Penicillin Procaine","100","100","Analyst 35","T35-X3E1","MSH Tanzania"
"11763","36253","Paracetamol","Paracetamol Starch","100","100","Analyst 35","T35-HLMI","MSH Tanzania"
"11764","36251","Quinine ","Quinine ","100","100","Analyst 35","T35-G4Y2","MSH Tanzania"
"11765","36245","Paracetamol","Paracetamol","100","100","Analyst 35","T35-MV6Z","MSH Tanzania"
"11766","32730","Quinine ","Quinine ","100","100","Analyst 35","T35-MK8I","MSH Tanzania"
"11767","32755","Quinine ","Cellulose","100","100","Analyst 35","T35-QI1F","MSH Tanzania"
"11768","32728","Paracetamol","Paracetamol","100","100","Analyst 35","T35-Z7MB","MSH Tanzania"
"11769","32830","Benzyl Penicillin","Benzyl Penicillin","100","100","Analyst 35","T35-I2EE","MSH Tanzania"
"11770","32729","Penicillin Procaine","Starch","100","100","Analyst 35","T35-CAJD","MSH Tanzania"
